CLM_NBR, CLM_BR_NBR_OLD, CLM_BR_NBR_NEW
386127781,  26487496, 29059347
387639775,  25330029, 29060334
387641571,  23798346, 29062887
387233601,  29010774, 29063004
387641702,  27149662, 29063067
387641780,  28117310, 29063208
386199593,  26944470, 29063680
386199581,  26944446, 29063642
385502599,  25713581, 29063573
386199583,  26944452, 29063654
386199564,  26944419, 29063784
387642558,  27979804, 29064351
387642594,  18580517, 29064413
387642633,          , 29064388
387642668,          , 28750588
387642733,  29063573, 29064508
386199589,  26944466, 29064892
385871559,  24933020, 28838370
385892555,  26197764, 28795594
385892554,  26203042, 28795537
385892575,  26496250, 28795708
385892567,  26158774, 28795697
385892579,  26159967, 28795834
385892708,  26198907, 28799026
385892683,  26200528, 28797802
385766772,  26317379, 28882559
385341596,  25665897, 29016720
385987771,  26623693, 28966807
385986563,  24618097, 28970473
385986584,  26283020, 28970716
385986560,  26272701, 28970384
385986581,  26288424, 28970622
386045520,  26321879, 29033111
386044788,  26695137, 26451095
386050471,  26706151, 29017347
386051775,  26708874, 29017325
386051768,  26708851, 29017291
386050301,  26705842, 29016791
385975654,  26614185, 28963884
386050508,  26706246, 29017751
386050554,  26706331, 29017834
386050586,  26706383, 29017862
386050674,  26706562, 29020300
386050690,  26706598, 29020311
386050602,  26706428, 29020515
386050695,  26706606, 29020416
386050685,  26706597, 29020541
386050770,  26706805, 29021019
386050779,  26706829, 29021037
386050761,  26706773, 29021331
386064242,  26738996, 28814586
386064258,  26739015, 28814605
386064259,  26739018, 28814613
386067282,  26741791, 29045645
386067490,  26747780, 29054217
386045682,  26696515, 29037695
386073672,  25557931, 29023226
386092710,  26802030, 28794240
386091728,  26800408, 28799558
386091721,  26800396, 28799499
386097510,  26809503, 25163772
386097509,  26809502, 28792714
386102552,  26815797, 28951472
386103475,  26816951, 28928744
386103481,  26816958, 28929477
386103715,  26817261, 28948866
386103718,  26817264, 28948915
386103722,  26817266, 28949008
386103725,  26817269, 28949040
386103751,  26817302, 28949257
386103731,  26817282, 28949244
386103724,  26817268, 28949113
386103729,  26817277, 28949100
386109634,  26193439, 29017457
386109779,  26662588, 29020093
386109764,  26371403, 29020031
386109736,  26560040, 29017974
386120556,  26634837, 29023734
386120543,  26644951, 29023670
386120552,  26645908, 29023810
386120588,  26828104, 29023851
386120545,  26651489, 29023973
386120604,  26656232, 29024405
386128692,  26829744, 29010587
386128491,  25971343, 29036685
386128529,  26569453, 29041235
386128634,  26437846, 29043717
386128587,  26410305, 29041765
386128577,  26665002, 29041712
386128597,  26325600, 29041672
386128553,  26568126, 29041395
386128563,  26572372, 29041394
386128637,  26438714, 29043796
386128628,  26381499, 29043776
386103555,  26817049, 28938664
386100649,  26813374, 28974784
385986721,  26321275, 28980313
385938694,  26518632, 28963548
385938694,  28963548, 28963707
386200550,  26946344, 29046760
386199577,  26944443, 29063327
386199551,  26944393, 29063306
386199587,  26944459, 29063384
386202598,  26949902, 29029120
386202588,  26949881, 29029076
386202601,  26949907, 29029758
386202617,  26949933, 29029908
386202639,  26949955, 29029949
386202602,  26949909, 29029934
386202634,  26949945, 29030011
386202606,  26949916, 29029914
386202638,  26949954, 29030219
386202710,  26950077, 29031838
386201570,  26948123, 29035716
386201553,  26948099, 29035284
386201566,  26948120, 29035791
386201563,  26948113, 29035786
386102506,  26815750, 28951195
386204588,  26953154, 29022637
386204632,  26953236, 29023184
386204674,  26953310, 29023250
386204637,  26953247, 29023263
386204651,  26953274, 29023271
386204694,  26953348, 29023342
386204706,  26953368, 29024019
386204747,  26953452, 25391225
386204743,  25082905, 29024130
386204723,  26953406, 29024116
386204748,  26953453, 29024204
386204704,  26953364, 29024295
386204752,  25795409, 29024103
386202645,  26007871, 29030007
386202571,  26949848, 29029441
386202655,  26949987, 29030153
386202672,  26950012, 29030255
386215569,  26969474, 29025470
386215570,  26969476, 29025785
386215594,  26969510, 29025660
386215555,  26984111, 29025808
386215684,  26969616, 29026860
387079906,  28169193, 28875080
385875916,  26040022, 28793929
387349868,  28600944, 28794154
387480865,          , 26973956
387480795,          , 28795792
386092817,  26802210, 28796192
386092816,  26802208, 28796293
386092824,  26802217, 28796423
386092822,  26802214, 28796418
386092810,  26802201, 28796302
386092832,  26802226, 28796559
386092829,  26802222, 28796667
386092848,  26802254, 28796720
386092845,  26802247, 28796722
386092847,  26802252, 28796704
386092863,  26802273, 28796753
386092842,  26802239, 28796934
386092894,  26802325, 28796958
386092850,  26802257, 28796963
385832983,  26381623, 28797121
386092874,  26802287, 28797195
386092911,  26802355, 28797945
386092919,  26802364, 28798047
386097798,  26809921, 28798020
386092910,  26802353, 28798003
386092928,  26802379, 24804513
386092934,  26802384, 28798174
386092936,  24549368, 28798169
386092939,  26802395, 25288500
386092921,  26802366, 28798187
386092937,  26802390, 28798196
386092944,  26802403, 24962706
386092933,  26802382, 28798212
386092953,  26802415, 28798358
386092962,  26802437, 28798330
386092974,  26802452, 23962215
386092973,  26802449, 28798478
386092946,  26802409, 28798485
386092981,  26802460, 28798469
386092982,  26802462, 23678308
386092993,  26802489, 28798633
386097832,  26809971, 28798921
386097899,  26810068, 28799199
386097876,  26810054, 28799169
386097874,  26810047, 24525860
386097839,  26809990, 28799119
385850998,  24435543, 28799411
387482962,          , 28800814
386091798,  26800540, 28801594
387484882,  26464916, 28801985
387485809,  27658790, 28802073
385892808,  26177416, 28802225
387486855,  27030807, 28802175
386097908,  26810079, 28802167
386097902,  26810074, 25145201
387487843,  26694704, 28802278
385892811,  26073747, 28802332
385892810,  26166902, 28802305
387487870,  27144960, 28802282
387487893,  27483950, 28802283
387489802,  28784389, 28802413
387489811,  28777899, 28802414
387489822,  28783106, 28802417
387489915,  28780561, 28802422
387490797,  99999999, 28803268
387490958,  23854847, 28803439
387490791,  99999999, 28803259
387489943,  27342489, 28802430
386097933,  26810108, 28802557
387490795,  99999999, 28803264
387490816,  88888888, 28803297
387490812,  99999999, 28803290
387490810,  99999999, 28803289
387490809,  99999999, 28803285
387490807,  99999999, 28803284
387490806,  99999999, 28803281
385892822,  26191986, 28803014
387490796,  99999999, 28803265
387490804,  99999999, 28803277
387490802,  99999999, 28803275
387490799,  99999999, 28803272
387490798,  99999999, 28803270
385892867,  26151992, 28804585
387494839,  99999999, 28804979
387494837,  99999999, 28804976
387494838,  99999999, 28804977
387494836,  12345687, 28804974
387494835,  11111111, 28804970
387494828,  88888888, 28804962
387494827,  88888888, 28804961
387494824,  88888888, 28804957
386097975,  26810149, 28804613
387494883,  00000000, 28805018
387494841,  99999999, 28804982
387494842,  28481182, 28804984
387494844,  99999999, 28804987
387494848,  88888888, 28804990
387494850,  88888888, 28804993
387494851,  99999999, 28804995
387494859,  11111111, 28805005
387494853,  99999999, 28804996
387494854,  99999999, 28804997
387494856,  22222222, 28805002
387494990,  27220749, 28805148
387494860,  99999999, 28805004
387494861,  99999999, 28805010
387494902,  22222222, 28805065
387494866,  99999990, 28805013
387494892,  11111111, 28805052
387494867,  99999999, 28805017
387494891,  88888888, 28805050
387494889,  99999999, 28805047
387494872,  88888888, 28805024
387494888,  11111111, 28805046
387494873,  88888881, 28805026
387494875,  11111111, 28805027
387494877,  88888888, 28805031
387494886,  99999999, 28805040
387494885,  88888888, 28805042
387494884,  99999999, 28805039
387494882,  55555555, 28805037
386091806,  26800554, 28806660
386091808,  26800557, 28806673
387451964,  24685374, 28807343
386097873,  24507748, 28807342
387468805,  24230581, 28807340
387502987,  58701358, 28807211
387502951,  37433349, 28807197
387502948,  27415861, 28807196
387451999,  24687659, 28807345
387487888,  25319114, 28807351
387458965,  26766433, 28807373
387502946,  27036230, 28807386
387450989,  27006504, 28807385
387451830,  26921994, 28807377
387486936,  25496828, 28807353
387166817,  26618253, 28807363
387502956,  26875654, 28807375
387502961,  27079198, 28807389
387487883,  27080177, 28807390
387450922,  27118913, 28807393
387486983,  27130937, 28807394
387450801,  27345863, 28807405
387450804,  27345863, 28807406
387257809,  27446874, 28807414
387486948,  27648792, 28807427
387487819,  27651333, 28807428
387451792,  27853079, 28807440
387453931,  28165001, 28807452
387404858,  28052124, 28807447
387404855,  28052124, 28807446
387404857,  27888646, 28807442
387404851,  27888646, 28807441
387404852,  28175387, 28807454
387404854,  28175387, 28807456
387422950,  28184504, 28807458
387451863,  28200514, 28807459
387404856,  28510785, 28807463
387457934,  28499787, 28807462
387407792,  28651281, 28807471
387421821,  28678950, 28807479
385872837,  28719586, 28807483
387519908,  26251579, 28812088
387519902,  26677711, 28812087
387519886,  10102020, 28812086
387519882,  10212020, 28812085
387519881,  27118603, 28812084
387519874,  10122020, 28812083
387519871,  26201507, 28812082
387517809,  27338581, 28810733
387517792,  25768717, 28810720
387519912,  26104163, 28812089
387519917,  26889186, 28812090
387519920,  26678078, 28812092
387519919,  26852775, 28812091
387519924,  10182020, 28812093
387519943,  25360030, 28812095
387519944,  27175754, 28812096
387519951,  26916701, 28812097
387519994,  10052020, 28812104
387519997,  10382020, 28812105
386091813,  26800564, 28813479
386091822,  26800576, 28813638
386091826,  26800578, 28813746
387360815,  28621289, 28813694
386091832,  28813841, 28813863
386091832,  26800591, 28813841
386091830,  26800586, 28813919
386091817,  26800566, 28813869
386091843,  26800611, 28814303
386091840,  26800603, 28814327
386091843,  28814303, 28814428
387462881,  28766285, 28814416
387439876,  28719017, 28814508
386091865,  26800646, 28815572
386091867,  26800650, 28815616
386091873,  26800659, 28815811
386091874,  26800664, 28815828
386091875,  26800667, 28815934
386091880,  26800674, 28816048
386091887,  26800681, 28816061
386091885,  26800677, 28816090
386091883,  26800676, 28816128
387525889,          , 28816122
387525913,          , 28816306
386091894,  26800690, 28816344
387525968,  28816116, 28816330
386091893,  26800689, 28816377
386091896,  26800694, 28816377
386091897,  26800697, 28816487
387525898,  28816242, 28816508
386091898,  26800699, 28816594
385787962,  26349172, 28816544
386091895,  26800692, 28816600
387369929,  28633190, 28816655
387462838,  28766211, 28817191
386091900,  26800704, 28817621
386091907,  26800708, 28817771
387462871,  28766262, 28817655
387338815,  28578766, 28817792
387338835,  28578822, 28817823
387338821,  28578787, 28817827
387338844,  28578835, 28817955
387338805,  28578745, 28817965
387338848,  28578847, 25448325
386091910,  26800709, 28818079
386091913,  26800712, 28818031
387338857,  28578857, 28818150
387338859,  28578872, 28818141
386091914,  26800718, 28818194
387338863,  28578876, 28818274
387338879,  28578902, 28818351
387338868,  28578884, 28818379
386091923,  26800725, 28818372
386091920,  26800723, 28818423
386091924,  26800726, 28818372
387526903,  28818296, 28818370
387526909,          , 28818459
386091926,  26800734, 28818372
386091925,  26800727, 28818566
385867856,  26454633, 28818621
387526946,          , 27166728
387349913,  28601015, 23442652
386091924,  28818372, 28818710
387328973,  28557937, 28818764
386091974,  26800822, 28818798
386091991,  26800855, 28819019
387328972,  28557930, 28819107
387328977,  28557950, 28819342
387462885,  28766289, 28819746
387328992,  28557982, 28820246
387338799,  28578726, 28820250
387328999,  28648848, 28820476
387079925,  27682261, 28820973
387328884,  28557748, 28820736
385817893,  26356879, 28821547
387407959,  28651370, 28821889
385891856,  26186775, 28822572
385891860,  26123601, 28822668
385891873,  26106361, 28822922
387407971,  28651380, 28822963
385891887,  26113248, 28823158
387349883,  28600966, 28823813
387292838,  26230177, 28369734
387257809,  28807414, 28823980
387203806,  25857154, 28824098
387217974,  28398054, 28825120
387429828,  28696320, 28825113
387530834,  28660210, 28825178
387530807,          , 22964880
387530918,          , 28825615
387530942,          , 28825699
387530965,  28825602, 28825555
387265946,  28706802, 27220346
385891942,  26027635, 28826620
385891941,  26034432, 28826718
385891954,  26145384, 28826888
385891949,  26026036, 28826702
385891960,  26076075, 28827006
387217836,  24032697, 23906018
385891990,  26114858, 28827557
387313842,  28524977, 28827559
387531841,          , 28828690
387531854,  15103805, 28330748
387088859,  28195412, 28828934
387313842,  28827559, 28829094
387532811,  26372287, 28830688
387532822,  27936383, 28830706
387532821,  27140213, 28830702
387532820,  27665801, 28830701
387532819,  27978980, 28830699
387532818,  27563752, 28830695
387532817,  27226617, 28830694
387532815,  27763225, 28830693
387532790,  24377623, 28830654
387532791,  26854906, 28830656
387532814,  27936872, 28830692
387532793,  27704575, 28830658
387532795,  27843895, 28830660
387532796,  27994935, 28830662
387532798,  27646309, 28830663
387532799,  28233502, 28830664
387532813,  27587519, 28830690
387532801,  26844738, 28830666
387532802,  27576471, 28830668
387532803,  27841698, 28830669
387532805,  27877778, 28830672
387532806,  28240027, 28830678
387532812,  27794186, 28830689
387532808,  28227864, 28830679
387532809,  27793887, 28830685
